Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,512,Afghanistan,EMDEs,South Asia,Low income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,0.6036335749288201,0.5005453822221909,2.035234983471188,1.26581811096506,1.582773620988295,1.45293353564213,2.312188366724316,4.125012960574594,4.869042941769669,5.799058814400429,5.285156636760751,4.940915590272396,4.463395175409596,,,
ALB,914,Albania,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,346.7571329979893,259.9979587753594,23.49674161767048,9.768504053154102,13.95438701008772,8.352226333617445,5.551148620347972,5.673132966899598,3.973475918163033,3.352228798291286,14.39226293519329,0.0884061270020615,10.76957813279718,21.31919981541222,23.62080194791224,48.63602110190778,28.72754472892781,29.2509803194527,44.17693599598954,56.53735071008602,57.17223223670284,65.58617116773004,50.54251735917563,52.97604272746897,52.715978806866,48.89990098543134,16.13365259339738,13.9055076602195,16.98659358406021,19.32951749991712,15.21126806347217
DZA,612,Algeria,EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",29.2616452791867,35.81006404357728,23.93215872075382,19.19949831131381,13.22460088143,6.261741634849441,5.206719682425199,1.67748112436246,2.200709920965976,3.178872144132613,1.638700574147914,1.01229751040591,0.4275956191878709,0.4104556269355511,0.9428765383490338,0.8721253391571856,0.6638876414335514,0.6520615813531613,0.8803186487777547,0.9621827434542952,1.043182084954434,0.5965570886692124,0.6007371241693679,0.65926448863504,1.059792726445064,1.210582776449706,1.64412734626401,1.999293412594688,2.654054432280015,3.153896532396694,3.000855273726696,2.840440220446359,2.427452204684982,2.220945277868936
AND,171,Andorra,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,614,Angola,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,857.4260168140281,210.282093273781,322.7114821738007,832.0970733430045,322.6474206621284,110.407451740902,198.2746007488689,321.5386502270791,169.4176105918253,86.71602127735596,72.44785632798616,26.16841867827894,20.27280723290807,13.37837786357833,18.97354132740886,23.21130079659201,22.4176056747965,27.90647275133287,36.0037508962391,28.33641501217343,25.43249530518115,18.60372739273803,21.24358088326742,18.37544900892122,15.81469629021605,38.82273893218431,32.06585237340423,30.70434386399713,
ATG,311,Antigua & Barbuda,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,7.096855858393941,6.60455881959053,14.2715876697484,21.65845203881509,25.12335099305439,11.93867344617568,12.84251529173054,13.64894824267941
ARG,213,Argentina,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",167.7969848781439,181.5172380379263,141.3142990502366,55.82605619457937,44.8090349152448,133.6392512443029,119.1614016731621,142.6469482498856,124.5428326087661,111.6319829105154,112.6160436318394,137.4315501126713,141.3854127027711,158.1254644900321,135.0420974932294,124.7805947045443,88.22126440781899,41.60562968704824,41.90868098150187,40.17294914725974,31.43800411978674,55.64713315140442,58.4220278829561,120.1666978977174,107.8964102676788,232.887650249561,106.7739170682431,100.3476583522164,102.3387298069357,149.3208144422694,108.1289806931867,110.8950191477995,109.5873817486597,234.7289536213098
ARM,911,Armenia,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,0.1472009612934202,2.95386606132214,1.924767058588702,0.8323341801498834,9.196326720805056,15.40781074238782,16.21024229948456,14.13715880051671,12.73295695543248,51.04712439547156,80.48176511136217,74.85045387081114,44.48972614786994,28.62719071478196,30.1753891167472,37.01888649230869,26.4105518994017,35.14494913067283,46.7634718982848,46.79587530593611,51.06900704798932,60.97720918456943,37.38266389950783,48.61903713926215,38.40204150322035,50.17983563079726,55.95829999485007,61.28282412939054,47.18398447579745,78.84876602643439,86.12301060622343
ABW,314,Aruba,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,193,Australia,Advanced economies,East Asia and Pacific,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,430.2996931366333,426.4972445161711,373.3253910334583,384.9948105866251,899.0337071850528,677.2934858985597,613.2677765079455,658.4125421340434,658.6483444388565,703.1322796388347,611.3469374748387,607.0295399980239,768.4198553287625,662.8175305797895,563.4488808906542,635.3878423125284,589.1716122870707,830.8022199428863,684.5656957483407,686.6799120244476,668.3448138434023
AUT,122,Austria,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,884.2954667323382,1194.335907700401,1390.032540624335,1734.288694241352,1439.742099520467,1592.951165128209,1272.595000182155,1067.313974630755,869.7114508479705,763.1801924439492,885.0298081169306,690.7962083507826,676.984737721001,614.1345043198984,783.4397831103191,746.3467664686806,732.1432689101275,639.6894918544093,629.8993032685569,717.69965767522,813.0983239954078
AZE,912,Azerbaijan,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,6.778792588212111,472.6607710215954,11.60786732478923,7.245582128404013,0.8559459204598718,0.3299589329077999,4.311693245180607,22.98539359403859,14.18799024287654,11.43417454338483,12.82945944079416,12.83620279267837,15.79291026124893,20.79689746817845,26.49121381406681,17.56545510182166,11.09277777556796,15.58730987150849,0.8857373695873836,14.46364274272558,10.57566010663697,12.95077148327013,21.8867795013417,20.8400915390345,9.602683640862368,8.507858325140235,8.72568221638833,5.815563615879224,0.0,4.465409278129379,
BHS,313,"Bahamas, The",EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.851226613544966,,,
BHR,419,Bahrain,EMDEs,Middle East and North Africa,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD,513,Bangladesh,EMDEs,South Asia,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",23.64199038560189,16.71115369289349,12.55438296910121,6.247026634759569,6.127523041098611,8.383142326737344,8.722505648000137,10.86432310024433,7.734384873823906,15.55884373702619,22.03473410274505,27.62978881743411,33.22776555180003,23.50813179718111,22.09972440955844,24.36909411556348,30.38303709710546,25.95311078461077,32.71849522882448,18.69470936159416,26.3748712919093,22.92527134886646,15.34523578814703,20.63713002480828,18.59793577199401,24.1181471450898,24.26792895324042,32.20000750310383,28.19187530628212,29.78056096210393,25.4482612629414,39.18117053407101,54.9084627840037,65.10193799866849
BRB,316,Barbados,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,913,Belarus,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,69.27433807956137,29.15645271005193,203.8946704158593,290.6548761120326,191.7503938673073,445.2092620908845,353.3935694660104,334.9793107538277,236.9947221201643,310.2593173748692,350.7991580704837,261.0677659551751,316.0718946134834,176.1643737609782,246.7379233124677,160.9179134433611,236.0736086061671,170.9908577074748,143.7346433990467,211.3258573841212,253.1200763641035,274.9827102519287,216.4385173575968,132.9361767429121,133.0897737766772,108.5661728293702,134.9904214656217,123.0259509537735,127.2108840042752,127.0659248711749
BEL,124,Belgium,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,3688.556725316938,4802.949340924961,6000.169852917435,6435.545804618744,6803.911490173929,4197.57653371352,2225.616245693396,1857.277391454068,1811.267360526347,1900.746760382747,1670.343544231742,1641.208063462054,1557.78927133639,1739.238893495698,1831.64454303053,1578.148125019329,1566.397228095199,1475.817584725581,1206.58807419318,1311.981217129661,1440.142555366736
BLZ,339,Belize,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",8.734406445995017,20.29860212242904,20.76698686942732,48.86998230501166,46.97727350443608,94.97638980416689,53.23527116329078,306.3409212283854,114.5968567297108,71.52322965870191,40.68381744325064,45.37961428537761,40.08497752986177,95.62978581960296,2.710391037539629,9.60704188185359,6.792921484860766,6.703824768811592,4.504175676864842,4.450851232666388,3.170741647209391,3.297490508644514,2.124433542272867,1.420699510294989,1.116109534104414,1.622318998729807,1.087695539741907,1.538907163268733,1.233974296529612,1.516326387063471,2.295325161623947,2.33754209900099,2.039218005361074,
BEN,638,Benin,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,319,Bermuda,EMDEs,North America,High income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN,514,Bhutan,EMDEs,South Asia,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",3.673369840087377,1.473338585710543,1.047162066335771,1.745683903462603,0.5791202746532411,0.4410507731907351,0.0547162866206363,1.059789177300587,0.0,0.6876834821894339,0.4816888947677536,0.009277522615918,0.2882100413068592,1.200502833785831,0.0,2.669004136496717,2.934031432231622,2.574925078973088,1.046020836652035,0.5612343639665424,0.5987192784558104,1.013115089429542,7.856048819338948,0.0,0.2741174643878508,0.0,0.0077177104121903,0.2492874146090844,0.4368714054885716,2.242945460768114,0.1018981639215934,0.3026856515484667,,
BOL,218,Bolivia,EMDEs,Latin America and the Caribbean,Lower middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",30.20027552923969,34.31829261805181,36.69068621491169,36.19770348767982,37.825499402693,30.49914471285856,28.74346980557149,31.6013919955169,33.88846881006496,33.04449591445798,33.98645083229083,33.1581265112559,41.44594192545085,30.26779818333036,21.4248142543313,10.12543306926655,19.24869524581251,4.196752815803214,3.497903764831661,3.550028434857507,3.456488780526187,2.699031452553049,2.368235746233226,1.735385734233585,1.909542604011082,3.26446270162306,4.724662821503322,2.635182559602639,7.872680561886693,9.87274327518457,11.00459644836995,16.05297877744346,16.81148892404186,
BIH,963,Bosnia & Herzegovina,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Short-term external debt stocks, % of reserves",,,,,,,,,,8.759282477098763,7.692410531942548,3.24377032862844,25.64536305746863,5.734704433886376,10.38204880341643,32.22622389089755,31.62617061115484,27.5101203249104,25.93850824145178,31.84621584136293,26.04755974542177,31.2651511267242,25.78604405480459,20.4650676258425,16.0677043046432,13.49530450958324,12.59994764482176,4.410996770549767,43.58045061973857,38.91355110788239,34.32012774868652,28.57121288861476,32.73710310010135,34.22016049093011
