Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Domestic credit to private sector, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,512,Afghanistan,EMDEs,South Asia,Low income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,,,,,,,,,,,,,,,4.874109716989043,7.7667808980222,9.34366358845933,10.66196002483421,11.81040211644672,5.042955100439835,4.451344874326499,4.406752343917187,3.919169190533871,3.969117131513081,3.888317849862256,3.841885395111477,3.512318387575413,3.229955715720511,3.07193420233712,3.791927722109927,,
ALB,914,Albania,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,,,3.180402595064293,3.124172855027279,3.251916408327461,3.961294738954364,3.923587330945274,4.156461161184895,4.888567774115884,6.201093621605504,6.547156892614833,7.730125800825689,9.72268916676608,15.4657699993658,22.41459320412267,30.03020109204498,35.43985431341124,36.91727509231286,37.50751223132429,39.46105869182792,39.0610521671865,38.0081374583072,37.53014573874529,35.47776034001089,34.69930640776541,32.67350038209906,30.65319264631307,31.47284448340124,35.20815135808419,33.9154992102025,31.52353298518149,30.71890943836041
DZA,612,Algeria,EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,6.511633435775805,5.959449632245504,6.004898168969931,4.730277000719228,4.944330333460346,3.610039515264765,4.196522720753693,4.932514743130991,5.493265897827675,7.384459915594339,11.25666092718474,10.36422579358165,10.21038431429389,11.50028282832404,11.52079788361327,12.30581959574276,12.13018985734733,14.84758057182846,13.79016381145727,12.56509554044134,12.90866753615897,15.0652993645177,16.42167129390018,19.22032520217543,20.25243552039647,21.86040812359503,22.38716584423849,22.91285108825215,26.1172022517903,22.65581204608808,18.24151629319995,19.10121456515052
AND,171,Andorra,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,614,Angola,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,,,,4.173604367087494,2.628192294342907,4.285171286039703,2.918204314799317,2.132679070487939,1.668673846089345,3.091539189009822,3.540242115466985,4.088375697924662,4.558871319001957,4.294900743307993,6.50174784227707,9.837920954151093,12.05788899069491,23.05224371255048,19.89537126520015,18.79419598736951,20.05230549000201,21.36958185082779,19.91113686611967,24.04553811816542,19.99000674640089,16.21265017461542,14.0217966793835,14.18223926230244,12.2142882782009,9.012374359028168,7.145093088387676,8.017615308787478
ATG,311,Antigua & Barbuda,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Domestic credit to private sector, % of GDP",40.53908138597905,42.07916986933128,45.03635014836795,43.27335640138408,38.58139534883721,45.34060295060937,49.69842197545295,55.8759521218716,56.14758269720102,57.80618656355728,58.63290004482295,62.41138361869506,66.25920873124147,64.51600346020761,60.73741441804269,60.3059377262853,64.15419065898912,64.43961625282166,66.68937550689375,74.27593486127866,79.09480812641083,76.61848958333334,70.37253086419753,68.74764890282131,61.82128037937166,52.29980604045442,48.74581077597318,46.23612512613522,43.12624048003693,43.22325375773652,53.59361924686193,46.65060526940422,40.53223767383059,39.010422588592
ARG,213,Argentina,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"Domestic credit to private sector, % of GDP",18.8,17.7,19.8,23.2,25.0,25.5,26.5,29.6,32.0,32.1,29.4,39.4,63.2,43.0,35.1,29.3,26.9,25.1,23.2,22.7,21.1,21.1,22.0,22.8,19.7,21.5,20.8,24.9,29.0,28.3,29.9,22.8,22.0,24.2
ARM,911,Armenia,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"Domestic credit to private sector, % of GDP",,,42.3728813559322,9.058249935848089,11.07529468366611,7.265785361968077,5.62318419743228,6.02807781822522,7.409683007373991,8.731431858414249,9.946884532519892,7.573070992969503,6.776506232788637,5.682294510240096,6.990662728747422,8.048041781975948,8.837470211091828,13.57794774239089,19.38673761878445,24.78951353921871,28.37437572304284,35.2849140776496,39.86142144508059,42.13864227140084,48.74148463765883,45.49619292283955,48.71333694078141,51.36259493901781,55.35254489960587,60.00837189427633,72.03623220875514,61.54554678366504,52.44319900779116,55.26779061156741
ABW,314,Aruba,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"Domestic credit to private sector, % of GDP",44.48867786705624,44.22613709160794,43.28321678321679,40.90201134605467,42.44484304932735,43.06175972927242,45.4161943319838,43.23377097009482,41.87017779268702,44.62062256809339,44.80614375186401,46.58821796759941,50.7870159453303,55.01202514348182,51.78716551040635,54.06628787878788,53.88305813164443,51.72710202378468,50.65867557476911,55.89652154889521,58.79986338797814,56.24777636594663,58.6887417218543,59.16178578742576,60.23598879103282,56.62273755656108,57.21887287024902,57.25112917795844,55.96862210095497,58.79022704837118,79.29497816593887,63.72547254725472,56.76359338061466,53.33163048105577
